num,day,period,code,met,clo,COMFORT,PREFERENCE,day_time.x,status_fan,sensor,FC,setpoint,week,d2,day_factor,day_time.y,Tar,RH
732,2022-02-17T00:00:00Z,M,AXO82,1.1,0.29,1,0,2022-02-17T10:08:00Z,0,20589746,2,24,4,9,02/17,2022-02-17T10:08:00Z,24.85,59.2
733,2022-02-17T00:00:00Z,M,CA01,1.1,0.8799999999999999,2,0,2022-02-17T10:11:00Z,0,20589707,1,24,4,9,02/17,2022-02-17T10:11:00Z,24.82,59.13
734,2022-02-17T00:00:00Z,M,SBP62,1.1,0.5,2,0,2022-02-17T10:14:00Z,1,20589744,2,24,4,9,02/17,2022-02-17T10:12:00Z,25.82,58.67
735,2022-02-17T00:00:00Z,M,DW57,1.1,0.5,2,0,2022-02-17T10:18:00Z,0,20589759,2,24,4,9,02/17,2022-02-17T10:14:00Z,25.77,58.79
738,2022-02-17T00:00:00Z,M,BC83,1.1,0.5,-1,-1,2022-02-17T10:45:00Z,1,20589762,2,24,4,9,02/17,2022-02-17T10:44:00Z,25.48,60.96
739,2022-02-17T00:00:00Z,M,FOC75,1.1,0.5,1,0,2022-02-17T10:55:00Z,0,20589755,2,24,4,9,02/17,2022-02-17T10:53:00Z,25.33,60.94
740,2022-02-17T00:00:00Z,M,LR80,1.1,0.5,1,-1,2022-02-17T11:01:00Z,1,20589718,1,24,4,9,02/17,2022-02-17T11:00:00Z,25.26,60.21
741,2022-02-17T00:00:00Z,M,GR95,1.1,0.5,-1,-1,2022-02-17T12:16:00Z,1,20589746,2,24,4,9,02/17,2022-02-17T12:13:00Z,24.58,56.67
742,2022-02-17T00:00:00Z,T,CSB82,1.58,0.44999999999999996,-1,-1,2022-02-17T14:10:00Z,0,20589764,2,24,4,9,02/17,2022-02-17T14:09:00Z,24.65,56.42
743,2022-02-17T00:00:00Z,T,DW57,1.1,0.58,1,0,2022-02-17T14:11:00Z,0,20589759,2,24,4,9,02/17,2022-02-17T14:09:00Z,25.53,55.86
744,2022-02-17T00:00:00Z,T,SBP62,1.1,0.44999999999999996,1,0,2022-02-17T14:13:00Z,1,20589744,2,24,4,9,02/17,2022-02-17T14:12:00Z,25.77,55.03
745,2022-02-17T00:00:00Z,T,AC92,1.1,0.44999999999999996,2,0,2022-02-17T14:22:00Z,1,20589707,1,24,4,9,02/17,2022-02-17T14:21:00Z,24.1,57.71
746,2022-02-17T00:00:00Z,T,RS68,1.1,0.5,1,-1,2022-02-17T14:22:00Z,1,20589711,2,24,4,9,02/17,2022-02-17T14:19:00Z,25.53,55.62
747,2022-02-17T00:00:00Z,T,AC92,1.1,0.44999999999999996,2,0,2022-02-17T14:23:00Z,1,20589707,1,24,4,9,02/17,2022-02-17T14:21:00Z,24.1,57.71
748,2022-02-17T00:00:00Z,T,RBJ82,1.1,0.5,-1,-1,2022-02-17T14:23:00Z,0,20589762,2,24,4,9,02/17,2022-02-17T14:19:00Z,24.99,56.05
749,2022-02-17T00:00:00Z,T,MK63,1.58,0.5,1,0,2022-02-17T14:30:00Z,0,20589746,2,24,4,9,02/17,2022-02-17T14:28:00Z,24.34,57.32
750,2022-02-17T00:00:00Z,T,AXO82,1.1,0.29,1,0,2022-02-17T14:31:00Z,0,20589746,2,24,4,9,02/17,2022-02-17T14:28:00Z,24.34,57.32
751,2022-02-17T00:00:00Z,T,JF79,1.1,0.8799999999999999,-1,1,2022-02-17T15:14:00Z,0,20589707,1,24,4,9,02/17,2022-02-17T15:11:00Z,23.98,56.23
752,2022-02-17T00:00:00Z,T,PMC78,1.1,0.58,-1,-1,2022-02-17T15:24:00Z,1,20589728,1,24,4,9,02/17,2022-02-17T15:23:00Z,26.04,53.3
753,2022-02-17T00:00:00Z,T,SBP62,1.1,0.5,2,0,2022-02-17T15:46:00Z,1,20589744,2,24,4,9,02/17,2022-02-17T15:42:00Z,25.84,53.54
754,2022-02-17T00:00:00Z,T,RS68,1.1,0.5,1,-1,2022-02-17T15:49:00Z,1,20589711,2,24,4,9,02/17,2022-02-17T15:49:00Z,25.48,54.22
755,2022-02-17T00:00:00Z,T,RBJ82,1.58,0.5,-1,-1,2022-02-17T15:50:00Z,0,20589762,2,24,4,9,02/17,2022-02-17T15:49:00Z,24.77,54.88
756,2022-02-17T00:00:00Z,T,JR78,1.1,0.5,1,-1,2022-02-17T15:52:00Z,1,20589711,2,24,4,9,02/17,2022-02-17T15:49:00Z,25.48,54.22
757,2022-02-17T00:00:00Z,T,CSB82,1.58,0.44999999999999996,1,0,2022-02-17T15:54:00Z,0,20589764,2,24,4,9,02/17,2022-02-17T15:54:00Z,24.68,55.03
758,2022-02-17T00:00:00Z,T,MK63,1.1,0.5,1,0,2022-02-17T15:56:00Z,0,20589746,2,24,4,9,02/17,2022-02-17T15:53:00Z,24.07,57.18
759,2022-02-17T00:00:00Z,T,FOC75,1.1,0.5,1,0,2022-02-17T15:56:00Z,0,20589755,2,24,4,9,02/17,2022-02-17T15:53:00Z,24.63,55.76
760,2022-02-17T00:00:00Z,T,AXO82,1.58,0.29,1,1,2022-02-17T16:09:00Z,0,20589746,2,24,4,9,02/17,2022-02-17T16:08:00Z,24.17,57.81
761,2022-02-17T00:00:00Z,T,LR80,1.1,0.5,1,-1,2022-02-17T16:12:00Z,1,20589718,1,24,4,9,02/17,2022-02-17T16:10:00Z,24.15,57.06
762,2022-02-17T00:00:00Z,T,BC83,1.1,0.5,1,0,2022-02-17T16:27:00Z,1,20589762,2,24,4,9,02/17,2022-02-17T16:24:00Z,24.87,56.37
763,2022-02-17T00:00:00Z,T,DW57,1.1,0.5,1,0,2022-02-17T16:38:00Z,0,20589759,2,24,4,9,02/17,2022-02-17T16:34:00Z,25.57,55.49
